Date,Open,High,Low,Close,Volume
2000-01-27,1404.09,1418.86,1370.99,1398.56,627500000
2000-01-28,1398.56,1398.56,1356.2,1360.16,608777778
2000-01-31,1360.16,1394.48,1350.14,1394.46,552111111
2000-02-01,1394.46,1412.49,1384.79,1409.28,545000000
2000-02-02,1409.28,1420.61,1403.49,1409.12,577000000
2000-02-03,1409.12,1425.78,1398.52,1424.97,636944444
2000-02-04,1424.97,1435.91,1420.63,1424.37,580611111
2000-02-07,1424.37,1427.15,1413.33,1424.24,510055556
2000-02-08,1424.24,1441.83,1424.24,1441.72,582055556
2000-02-09,1441.72,1444.55,1411.65,1411.71,583611111
2000-02-10,1411.7,1422.1,1406.43,1416.83,588222222
2000-02-11,1416.83,1416.83,1378.89,1387.12,569833333
2000-02-14,1387.12,1394.93,1380.53,1389.94,515166667
2000-02-15,1389.94,1407.72,1376.25,1402.05,606722222
2000-02-16,1402.05,1404.55,1385.58,1387.67,566000000
2000-02-17,1387.67,1399.88,1380.07,1388.26,574888889
2000-02-18,1388.26,1388.59,1345.32,1346.09,579055556
2000-02-22,1346.09,1358.11,1331.88,1352.17,544444444
2000-02-23,1352.17,1370.11,1342.44,1360.69,552055556
2000-02-24,1360.69,1364.8,1329.88,1353.43,675000000
2000-02-25,1353.43,1362.14,1329.15,1333.36,591777778
2000-02-28,1333.36,1360.82,1325.07,1348.05,570277778
2000-02-29,1348.05,1369.63,1348.05,1366.42,669055556
2000-03-01,1366.42,1383.46,1366.42,1379.19,707833333
2000-03-02,1379.19,1386.56,1370.35,1381.76,665888889
2000-03-03,1381.76,1410.88,1381.76,1409.17,639055556
2000-03-06,1409.17,1409.74,1384.75,1391.28,571666667
2000-03-07,1391.28,1399.21,1349.99,1355.62,730055556
2000-03-08,1355.62,1373.79,1346.62,1366.7,668333333
2000-03-09,1366.7,1401.82,1357.88,1401.69,623888889
2000-03-10,1401.69,1413.46,1392.07,1395.07,632666667
2000-03-13,1395.07,1398.39,1364.84,1383.62,564500000
2000-03-14,1383.62,1395.15,1359.15,1359.15,607777778
2000-03-15,1359.15,1397.99,1356.99,1392.14,723777778
2000-03-16,1392.15,1458.47,1392.15,1458.47,823500000
2000-03-17,1458.47,1477.33,1453.32,1464.47,719500000
2000-03-20,1464.47,1470.3,1448.49,1456.63,511555556
2000-03-21,1456.63,1493.92,1446.06,1493.87,592166667
2000-03-22,1493.87,1505.08,1487.33,1500.64,597222222
2000-03-23,1500.64,1532.5,1492.39,1527.35,599055556
2000-03-24,1527.35,1552.87,1516.83,1527.46,584555556
2000-03-27,1527.46,1534.63,1518.46,1523.86,500555556
2000-03-28,1523.86,1527.36,1507.09,1507.73,532833333
2000-03-29,1507.73,1521.45,1497.45,1508.52,589944444
2000-03-30,1508.52,1517.38,1474.63,1487.92,663000000
2000-03-31,1487.92,1519.81,1484.38,1498.58,681888889
2000-04-03,1498.58,1507.19,1486.96,1505.97,567611111
2000-04-04,1505.98,1526.45,1416.41,1494.73,841922222
2000-04-05,1494.73,1506.55,1478.05,1487.37,616833333
2000-04-06,1487.37,1511.76,1487.37,1501.34,560000000
2000-04-07,1501.34,1518.68,1501.34,1516.35,495333333
2000-04-10,1516.35,1527.19,1503.35,1504.46,474277778
2000-04-11,1504.46,1512.8,1486.78,1500.59,539666667
2000-04-12,1500.59,1509.08,1466.15,1467.17,653277778
2000-04-13,1467.17,1477.52,1439.34,1440.51,573333333
2000-04-14,1440.51,1440.51,1339.4,1356.56,710944444
2000-04-17,1356.56,1401.53,1346.5,1401.44,669277778
2000-04-18,1401.44,1441.61,1397.81,1441.61,616333333
2000-04-19,1441.61,1447.69,1424.26,1427.47,556333333
2000-04-20,1427.47,1435.49,1422.08,1434.54,497888889
2000-04-24,1434.54,1434.54,1407.13,1429.86,482611111
2000-04-25,1429.86,1477.67,1429.86,1477.44,595055556
2000-04-26,1477.44,1482.94,1456.98,1460.99,555333333
2000-04-27,1460.99,1469.21,1434.81,1464.92,617222222
2000-04-28,1464.92,1473.62,1448.15,1452.43,547000000
2000-05-01,1452.43,1481.51,1452.43,1468.25,536833333
2000-05-02,1468.25,1468.25,1445.22,1446.29,561944444
2000-05-03,1446.29,1446.29,1398.36,1415.1,550888889
2000-05-04,1415.1,1420.99,1404.94,1409.57,514333333
2000-05-05,1409.57,1436.03,1405.08,1432.63,447500000
2000-05-08,1432.63,1432.63,1417.05,1424.17,437555556
2000-05-09,1424.17,1430.28,1401.85,1412.14,498111111
2000-05-10,1412.14,1412.14,1375.14,1383.05,559111111
2000-05-11,1383.05,1410.26,1383.05,1407.81,529777778
2000-05-12,1407.81,1430.13,1407.81,1420.96,476777778
2000-05-15,1420.96,1452.39,1416.54,1452.36,474777778
2000-05-16,1452.36,1470.4,1450.76,1466.04,530833333
2000-05-17,1466.04,1466.04,1441.67,1447.8,455833333
2000-05-18,1447.8,1458.04,1436.59,1437.21,448833333
2000-05-19,1437.21,1437.21,1401.74,1406.95,474277778
2000-05-22,1406.95,1410.55,1368.73,1400.72,482777778
2000-05-23,1400.72,1403.77,1373.43,1373.86,483277778
2000-05-24,1373.86,1401.75,1361.09,1399.05,640166667
2000-05-25,1399.05,1411.65,1373.93,1381.52,546944444
2000-05-26,1381.52,1391.42,1369.75,1378.02,401444444
2000-05-30,1378.02,1422.45,1378.02,1422.45,469000000
2000-05-31,1422.44,1434.49,1415.5,1420.6,533611111
2000-06-01,1420.6,1448.81,1420.6,1448.81,533388889
2000-06-02,1448.81,1483.23,1448.81,1477.26,645777778
2000-06-05,1477.26,1477.28,1464.68,1467.63,465888889
2000-06-06,1467.63,1471.36,1454.74,1457.84,527833333
2000-06-07,1457.84,1474.64,1455.06,1471.36,474777778
2000-06-08,1471.36,1475.65,1456.49,1461.67,474611111
2000-06-09,1461.67,1472.67,1454.96,1456.95,436666667
2000-06-12,1456.95,1462.93,1445.99,1446,430055556
2000-06-13,1446,1470.42,1442.38,1469.44,519944444
2000-06-14,1469.44,1483.62,1467.71,1470.54,516500000
2000-06-15,1470.54,1482.04,1464.62,1478.73,561888889
2000-06-16,1478.73,1480.77,1460.42,1464.46,694888889
2000-06-19,1464.46,1488.93,1459.05,1486,512055556
2000-06-20,1486,1487.32,1470.18,1475.95,573055556
2000-06-21,1475.95,1482.19,1468,1479.13,560888889
2000-06-22,1479.13,1479.13,1448.03,1452.18,568166667
2000-06-23,1452.18,1459.94,1438.31,1441.48,470888889
2000-06-26,1441.48,1459.66,1441.48,1455.31,493888889
2000-06-27,1455.31,1463.35,1450.55,1450.55,579166667
2000-06-28,1450.55,1467.63,1450.55,1454.82,608388889
2000-06-29,1454.82,1455.14,1434.63,1442.39,617166667
2000-06-30,1442.39,1454.68,1438.71,1454.6,810944444
2000-07-03,1454.6,1469.58,1450.85,1469.54,251055556
2000-07-05,1469.54,1469.54,1442.45,1446.23,566277778
2000-07-06,1446.23,1461.65,1439.56,1456.67,526277778
2000-07-07,1456.67,1484.12,1456.67,1478.9,517611111
2000-07-10,1478.9,1486.56,1474.76,1475.62,465944444
2000-07-11,1475.62,1488.77,1470.48,1480.88,544722222
2000-07-12,1480.88,1497.69,1480.88,1492.92,556222222
2000-07-13,1492.92,1501.39,1489.65,1495.84,570444444
2000-07-14,1495.84,1509.99,1494.56,1509.98,533666667
2000-07-17,1509.98,1517.32,1505.26,1510.49,503333333
2000-07-18,1510.49,1510.49,1491.35,1493.74,504611111
2000-07-19,1493.74,1495.63,1479.92,1481.96,505222222
2000-07-20,1481.96,1501.92,1481.96,1495.57,591444444
2000-07-21,1495.57,1495.57,1477.91,1480.19,537944444
2000-07-24,1480.19,1485.88,1463.8,1464.29,489055556
2000-07-25,1464.29,1476.23,1464.29,1474.47,538555556
2000-07-26,1474.47,1474.47,1452.42,1452.42,686555556
2000-07-27,1452.42,1464.91,1445.33,1449.62,642444444
2000-07-28,1449.62,1456.68,1413.89,1419.89,544444444
2000-07-31,1419.89,1437.65,1418.71,1430.83,529222222
2000-08-01,1430.83,1443.54,1428.96,1438.1,521500000
2000-08-02,1438.1,1451.59,1433.49,1438.7,552500000
2000-08-03,1438.7,1454.19,1425.43,1452.56,608666667
2000-08-04,1452.56,1462.93,1451.31,1462.93,531111111
2000-08-07,1462.93,1480.8,1460.72,1479.32,474888889
2000-08-08,1479.32,1484.52,1472.61,1482.8,551222222
2000-08-09,1482.8,1490.33,1471.16,1472.87,585555556
2000-08-10,1472.87,1475.15,1459.89,1460.25,522666667
2000-08-11,1460.25,1475.72,1453.06,1471.84,464166667
2000-08-14,1471.84,1491.64,1468.56,1491.56,435444444
2000-08-15,1491.56,1493.12,1482.74,1484.43,497722222
2000-08-16,1484.43,1496.09,1475.74,1479.85,516555556
2000-08-17,1479.85,1499.32,1479.85,1496.07,512444444
2000-08-18,1496.07,1499.47,1488.99,1491.72,456333333
2000-08-21,1491.72,1502.84,1491.13,1499.48,406444444
2000-08-22,1499.48,1508.45,1497.42,1498.13,454888889
2000-08-23,1498.13,1507.2,1489.52,1505.97,483888889
2000-08-24,1505.97,1511.16,1501.25,1508.31,465055556
2000-08-25,1508.31,1513.47,1505.09,1506.45,380888889
2000-08-28,1506.45,1523.95,1506.45,1514.09,407555556
2000-08-29,1514.09,1514.81,1505.46,1509.84,442000000
2000-08-30,1509.84,1510.49,1500.09,1502.59,454666667
2000-08-31,1502.59,1525.21,1502.59,1517.68,587000000
2000-09-01,1517.68,1530.09,1515.53,1520.77,426500000
2000-09-05,1520.77,1520.77,1504.21,1507.08,465833333
2000-09-06,1507.08,1512.61,1492.12,1492.25,552833333
2000-09-07,1492.25,1505.34,1492.25,1502.51,547500000
2000-09-08,1502.51,1502.51,1489.88,1494.5,533888889
2000-09-11,1494.5,1506.76,1483.01,1489.26,499611111
2000-09-12,1489.26,1496.93,1479.67,1481.99,550666667
2000-09-13,1481.99,1487.45,1473.61,1484.91,593500000
2000-09-14,1484.91,1494.16,1476.73,1480.87,563333333
2000-09-15,1480.87,1480.96,1460.22,1465.81,704666667
2000-09-18,1465.81,1467.77,1441.92,1444.51,534722222
2000-09-19,1444.51,1461.16,1444.51,1459.9,569388889
2000-09-20,1459.9,1460.49,1430.95,1451.34,613333333
2000-09-21,1451.34,1452.77,1436.3,1449.05,614111111
2000-09-22,1449.05,1449.05,1421.88,1448.72,658611111
2000-09-25,1448.72,1457.42,1435.93,1439.03,545777778
2000-09-26,1439.03,1448.04,1425.25,1427.21,614777778
2000-09-27,1427.21,1437.22,1419.44,1426.57,652611111
2000-09-28,1426.57,1461.69,1425.78,1458.29,670111111
2000-09-29,1458.29,1458.29,1436.29,1436.51,665055556
2000-10-02,1436.52,1445.6,1429.83,1436.23,584000000
2000-10-03,1436.23,1454.82,1425.28,1426.46,610055556
2000-10-04,1426.46,1439.99,1416.31,1434.32,648555556
2000-10-05,1434.32,1444.17,1431.8,1436.28,653388889
2000-10-06,1436.28,1443.3,1397.06,1408.99,638944444
2000-10-09,1408.99,1409.69,1392.48,1402.03,398111111
2000-10-10,1402.03,1408.83,1383.85,1387.02,580000000
2000-10-11,1387.02,1387.02,1349.67,1364.59,770833333
2000-10-12,1364.59,1374.93,1328.06,1329.78,771444444
2000-10-13,1329.78,1374.17,1327.08,1374.17,679944444
2000-10-16,1374.17,1379.48,1365.06,1374.62,558555556
2000-10-17,1374.62,1380.99,1342.34,1349.97,645277778
2000-10-18,1349.97,1356.65,1305.79,1342.13,800944444
2000-10-19,1342.13,1389.93,1342.13,1388.76,721055556
2000-10-20,1388.76,1408.47,1382.19,1396.93,654111111
2000-10-23,1396.93,1406.96,1387.75,1395.78,581555556
2000-10-24,1395.78,1415.64,1388.13,1398.13,643666667
2000-10-25,1398.13,1398.13,1362.21,1364.9,730888889
2000-10-26,1364.9,1372.72,1337.81,1364.44,724333333
2000-10-27,1364.44,1384.57,1364.13,1379.58,603500000
2000-10-30,1379.58,1406.36,1376.86,1398.66,659166667
2000-10-31,1398.66,1432.22,1398.66,1429.4,759111111
2000-11-01,1429.4,1429.6,1410.45,1421.22,670444444
2000-11-02,1421.22,1433.4,1421.22,1428.32,648722222
2000-11-03,1428.32,1433.21,1420.92,1426.69,554277778
2000-11-06,1428.76,1438.46,1427.72,1432.19,517166667
2000-11-07,1432.19,1436.22,1423.26,1431.87,489388889
2000-11-08,1431.87,1437.28,1408.78,1409.28,505166667
2000-11-09,1409.28,1409.28,1369.68,1400.14,617222222
2000-11-10,1400.14,1400.14,1365.97,1365.98,534722222
2000-11-13,1365.98,1365.98,1328.62,1351.26,627388889
2000-11-14,1351.26,1390.06,1351.26,1382.95,621555556
2000-11-15,1382.95,1395.96,1374.75,1389.81,592666667
2000-11-16,1389.81,1394.76,1370.39,1372.32,531277778
2000-11-17,1372.32,1384.85,1355.55,1367.72,594666667
2000-11-20,1367.72,1367.72,1341.67,1342.62,531000000
2000-11-21,1342.62,1355.87,1333.62,1347.35,631722222
2000-11-22,1347.35,1347.35,1321.89,1322.36,535111111
2000-11-24,1322.36,1343.83,1322.36,1341.77,224927778
2000-11-27,1341.77,1362.5,1341.77,1348.97,525611111
2000-11-28,1348.97,1358.81,1334.97,1336.09,571222222
2000-11-29,1336.09,1352.38,1329.28,1341.93,223388889
2000-11-30,1341.91,1341.91,1294.9,1314.95,659183333
2000-12-01,1314.95,1334.67,1307.02,1315.23,664000000
2000-12-04,1315.18,1332.06,1310.23,1324.97,612777778
2000-12-05,1324.97,1376.56,1324.97,1376.54,500166667
2000-12-06,1376.54,1376.54,1346.15,1351.46,777388889
2000-12-07,1351.46,1353.5,1339.26,1343.55,626666667
2000-12-08,1343.55,1380.33,1343.55,1369.89,754611111
2000-12-11,1369.89,1389.05,1364.14,1380.2,668000000
2000-12-12,1380.2,1380.27,1370.27,1371.18,601888889
2000-12-13,1371.18,1385.82,1358.48,1359.99,663944444
2000-12-14,1359.99,1359.99,1340.48,1340.93,589611111
2000-12-15,1340.93,1340.93,1305.38,1312.15,867277778
2000-12-18,1312.15,1332.32,1312.15,1322.74,661055556
2000-12-19,1322.96,1346.44,1305.2,1305.6,736055556
2000-12-20,1305.6,1305.6,1261.16,1264.74,789777778
2000-12-21,1264.74,1285.31,1254.07,1274.86,805500000
2000-12-22,1274.86,1305.97,1274.86,1305.95,603944444
2000-12-26,1305.97,1315.94,1301.64,1315.19,448055556
2000-12-27,1315.19,1332.03,1310.96,1328.92,607055556
2000-12-28,1328.92,1335.93,1325.78,1334.22,564055556
2000-12-29,1334.22,1340.1,1317.51,1320.28,575277778
2001-01-02,1320.28,1320.28,1276.05,1283.27,627444444
2001-01-03,1283.27,1347.76,1274.62,1347.56,1044833333
2001-01-04,1347.56,1350.24,1329.14,1333.34,1183888889
2001-01-05,1333.34,1334.77,1294.95,1298.35,794888889
2001-01-08,1298.35,1298.35,1276.29,1295.86,619722222
2001-01-09,1295.86,1311.72,1295.14,1300.8,661833333
2001-01-10,1300.8,1313.76,1287.28,1313.27,720277778
2001-01-11,1313.27,1332.19,1309.72,1326.82,784000000
2001-01-12,1326.82,1333.21,1311.59,1318.55,708888889
2001-01-16,1318.32,1327.81,1313.33,1326.65,669833333
2001-01-17,1326.65,1346.92,1325.41,1329.47,749500000
2001-01-18,1329.89,1352.71,1327.41,1347.97,802777778
2001-01-19,1347.97,1354.55,1336.74,1342.54,782111111
2001-01-22,1342.54,1353.62,1333.84,1342.9,646666667
2001-01-23,1342.9,1362.9,1339.63,1360.4,684777778
2001-01-24,1360.4,1369.75,1357.28,1364.3,727222222
2001-01-25,1364.3,1367.35,1354.63,1357.51,698888889
2001-01-26,1357.51,1357.51,1342.75,1354.95,610000000
2001-01-29,1354.92,1365.54,1350.36,1364.17,585055556
2001-01-30,1364.17,1375.68,1356.2,1373.73,638777778
2001-01-31,1373.73,1383.37,1364.66,1366.01,719611111
2001-02-01,1366.01,1373.5,1359.34,1373.47,621555556
2001-02-02,1373.47,1376.38,1348.72,1349.47,582444444
2001-02-05,1349.47,1354.56,1344.48,1354.31,562777778
2001-02-06,1354.31,1363.55,1350.04,1352.26,588666667
2001-02-07,1352.26,1352.26,1334.26,1340.89,643500000
2001-02-08,1341.1,1350.32,1332.42,1332.53,615111111
2001-02-09,1332.53,1332.53,1309.98,1314.76,597500000
2001-02-12,1314.76,1330.96,1313.64,1330.31,577277778
2001-02-13,1330.31,1336.62,1317.51,1318.8,597333333
2001-02-14,1318.8,1320.73,1304.72,1315.92,639055556
2001-02-15,1315.92,1331.29,1315.92,1326.61,640944444
2001-02-16,1326.61,1326.61,1293.18,1301.53,698444444
2001-02-20,1301.53,1307.16,1278.44,1278.94,617888889
2001-02-21,1278.94,1282.97,1253.16,1255.27,671388889
2001-02-22,1255.27,1259.94,1228.33,1252.82,758833333
2001-02-23,1252.82,1252.82,1215.44,1245.86,684055556
2001-02-26,1245.86,1267.69,1241.71,1267.65,628222222
2001-02-27,1267.65,1272.76,1252.26,1257.94,618944444
2001-02-28,1257.94,1263.47,1229.65,1239.94,680722222
2001-03-01,1239.94,1241.36,1214.5,1241.23,719388889
2001-03-02,1241.23,1251.01,1219.74,1234.18,718888889
2001-03-05,1234.18,1242.55,1234.04,1241.41,516222222
2001-03-06,1241.41,1267.42,1241.41,1253.8,606555556
2001-03-07,1253.8,1263.86,1253.8,1261.89,629000000
2001-03-08,1261.89,1266.5,1257.6,1264.74,618944444
2001-03-09,1264.74,1264.74,1228.42,1233.42,603277778
2001-03-12,1233.42,1233.42,1176.78,1180.16,682777778
2001-03-13,1180.16,1197.83,1171.5,1197.66,756055556
2001-03-14,1197.66,1197.66,1155.35,1166.71,776333333
2001-03-15,1166.71,1182.04,1166.71,1173.56,699722222
2001-03-16,1173.56,1173.56,1148.64,1150.53,857533333
2001-03-19,1150.53,1173.5,1147.18,1170.81,625666667
2001-03-20,1170.81,1180.56,1142.19,1142.62,686611111
2001-03-21,1142.62,1149.39,1118.74,1122.14,747944444
2001-03-22,1122.14,1124.27,1081.19,1117.58,957750000
2001-03-23,1117.58,1141.83,1117.58,1139.83,758277778
2001-03-26,1139.83,1160.02,1139.83,1152.69,618888889
2001-03-27,1152.69,1183.35,1150.96,1182.17,730111111
2001-03-28,1182.17,1182.17,1147.83,1153.29,740777778
2001-03-29,1153.29,1161.69,1136.26,1147.95,685833333
2001-03-30,1147.95,1162.8,1143.83,1160.33,711555556
2001-04-02,1160.33,1169.51,1137.51,1145.87,697166667
2001-04-03,1145.87,1145.87,1100.19,1106.46,770055556
2001-04-04,1106.46,1117.5,1091.99,1103.25,791994444
2001-04-05,1103.25,1151.47,1103.25,1151.44,760000000
2001-04-06,1151.44,1151.44,1119.29,1128.43,703777778
2001-04-09,1128.43,1146.13,1126.38,1137.59,590444444
2001-04-10,1137.59,1173.92,1137.59,1168.38,749777778
2001-04-11,1168.38,1182.24,1160.26,1165.89,716833333
2001-04-12,1165.89,1183.51,1157.73,1183.5,612222222
2001-04-16,1183.5,1184.64,1167.38,1179.68,507722222
2001-04-17,1179.68,1192.25,1168.9,1191.81,616444444
2001-04-18,1191.81,1248.42,1191.81,1238.16,1066055556
2001-04-19,1238.16,1253.71,1233.39,1253.69,826000000
2001-04-20,1253.7,1253.7,1234.41,1242.98,743722222
2001-04-23,1242.98,1242.98,1217.47,1224.36,562555556
2001-04-24,1224.36,1233.54,1208.89,1209.47,675833333
2001-04-25,1209.47,1232.36,1207.38,1228.75,668666667
2001-04-26,1228.75,1248.3,1228.75,1234.52,747333333
2001-04-27,1234.52,1253.07,1234.52,1253.05,606277778
2001-04-30,1253.05,1269.3,1243.99,1249.46,703777778
2001-05-01,1249.46,1266.47,1243.55,1266.44,656277778
2001-05-02,1266.44,1272.93,1257.7,1267.43,745666667
2001-05-03,1267.43,1267.43,1239.88,1248.58,632166667
2001-05-04,1248.58,1267.51,1232,1266.61,601166667
2001-05-07,1266.61,1270,1259.19,1263.51,527222222
2001-05-08,1266.71,1267.01,1253,1261.2,559055556
2001-05-09,1261.2,1261.65,1247.83,1255.54,629111111
2001-05-10,1255.54,1268.14,1254.56,1255.18,587055556
2001-05-11,1255.18,1259.84,1240.79,1245.67,503444444
2001-05-14,1245.67,1249.68,1241.02,1248.92,476777778
2001-05-15,1248.92,1257.45,1245.36,1249.44,595444444
2001-05-16,1249.44,1286.39,1243.02,1284.99,780722222
2001-05-17,1284.99,1296.48,1282.65,1288.49,753111111
2001-05-18,1288.49,1292.06,1281.15,1291.96,628222222
2001-05-21,1291.96,1312.95,1287.87,1312.83,652722222
2001-05-22,1312.83,1315.93,1306.89,1309.38,700222222
2001-05-23,1309.38,1309.38,1288.7,1289.05,630444444
2001-05-24,1289.05,1295.04,1281.22,1293.17,611500000
2001-05-25,1293.17,1293.17,1276.42,1277.89,460055556
2001-05-29,1277.89,1278.42,1265.41,1267.93,570000000
2001-05-30,1267.93,1267.93,1245.96,1248.08,643666667
2001-05-31,1248.08,1261.91,1248.07,1255.82,681444444
2001-06-01,1255.82,1265.34,1246.88,1260.67,563888889
2001-06-04,1260.67,1267.17,1256.36,1267.11,464722222
2001-06-05,1267.11,1286.62,1267.11,1283.57,620444444
2001-06-06,1283.57,1283.85,1269.01,1270.03,589944444
2001-06-07,1270.03,1277.08,1265.08,1276.96,605333333
2001-06-08,1276.96,1277.11,1259.99,1264.96,403444444
2001-06-11,1264.96,1264.96,1249.23,1254.39,483388889
2001-06-12,1254.39,1261,1235.75,1255.85,631388889
2001-06-13,1255.85,1259.75,1241.59,1241.6,590888889
2001-06-14,1241.6,1241.6,1218.9,1219.87,690500000
2001-06-15,1219.87,1221.5,1203.03,1214.36,908638889
2001-06-18,1214.36,1221.23,1208.33,1208.43,617555556
2001-06-19,1208.43,1226.11,1207.71,1212.58,658277778
2001-06-20,1212.58,1225.61,1210.07,1223.14,750055556
2001-06-21,1223.14,1240.24,1220.25,1237.04,859344444
2001-06-22,1237.04,1237.73,1221.41,1225.35,660666667
2001-06-25,1225.35,1231.5,1213.6,1218.6,583388889
2001-06-26,1218.6,1220.7,1204.64,1216.76,666055556
2001-06-27,1216.76,1219.92,1207.29,1211.07,645611111
2001-06-28,1211.07,1234.44,1211.07,1226.2,737388889
2001-06-29,1226.2,1237.29,1221.14,1224.38,1017977778
2001-07-02,1224.42,1239.78,1224.03,1236.72,626833333
2001-07-03,1236.71,1236.71,1229.43,1234.45,345616667
2001-07-05,1234.45,1234.45,1219.15,1219.24,519388889
2001-07-06,1219.24,1219.24,1188.74,1190.59,587055556
2001-07-09,1190.59,1201.76,1189.75,1198.78,580944444
2001-07-10,1198.78,1203.43,1179.93,1181.52,702111111
2001-07-11,1181.52,1184.93,1168.46,1180.18,768944444
2001-07-12,1180.18,1210.25,1180.18,1208.14,774444444
2001-07-13,1208.14,1218.54,1203.61,1215.68,623166667
2001-07-16,1215.68,1219.63,1200.05,1202.45,577666667
2001-07-17,1202.45,1215.36,1196.14,1214.44,687833333
2001-07-18,1214.44,1214.44,1198.33,1207.71,731277778
2001-07-19,1207.71,1225.04,1205.8,1215.02,746388889
2001-07-20,1215.02,1215.69,1207.04,1210.85,650500000
2001-07-23,1210.85,1215.22,1190.5,1191.03,548277778
2001-07-24,1191.03,1191.03,1165.54,1171.65,665944444
2001-07-25,1171.65,1190.52,1171.28,1190.49,711500000
2001-07-26,1190.49,1204.18,1182.65,1202.93,674388889
2001-07-27,1202.93,1209.26,1195.99,1205.82,564055556
2001-07-30,1205.82,1209.05,1200.41,1204.52,505055556
2001-07-31,1204.52,1222.74,1204.52,1211.23,627333333
2001-08-01,1211.23,1223.04,1211.23,1215.93,744611111
2001-08-02,1215.93,1226.27,1215.31,1220.75,676833333
2001-08-03,1220.75,1220.75,1205.31,1214.35,522166667
2001-08-06,1214.35,1214.35,1197.35,1200.48,450944444
2001-08-07,1200.47,1207.56,1195.64,1204.4,562222222
2001-08-08,1204.4,1206.79,1181.27,1183.53,624777778
2001-08-09,1183.53,1184.71,1174.68,1183.43,613444444
2001-08-10,1183.43,1193.33,1169.55,1190.16,533833333
2001-08-13,1190.16,1193.82,1185.12,1191.29,465333333
2001-08-14,1191.29,1198.79,1184.26,1186.73,535888889
2001-08-15,1186.73,1191.21,1177.61,1178.02,592000000
2001-08-16,1178.02,1181.8,1166.08,1181.66,586333333
2001-08-17,1181.66,1181.66,1156.07,1161.97,541277778
2001-08-20,1161.97,1171.41,1160.94,1171.41,498388889
2001-08-21,1171.41,1179.85,1156.56,1157.26,578666667
2001-08-22,1157.26,1168.56,1153.34,1165.31,617111111
2001-08-23,1165.31,1169.86,1160.96,1162.09,547888889
2001-08-24,1162.09,1185.15,1162.09,1184.93,579777778
2001-08-27,1184.93,1186.85,1178.07,1179.21,468111111
2001-08-28,1179.21,1179.66,1161.17,1161.51,548388889
2001-08-29,1161.51,1166.97,1147.38,1148.56,535388889
2001-08-30,1148.6,1151.75,1124.87,1129.03,642777778
2001-08-31,1129.03,1141.83,1126.38,1133.58,511166667
2001-09-04,1133.58,1155.4,1129.06,1132.94,654611111
2001-09-05,1132.94,1135.52,1114.86,1131.74,769166667
2001-09-06,1131.74,1131.74,1105.83,1106.4,755388889
2001-09-07,1106.4,1106.4,1082.12,1085.78,791277778
2001-09-10,1085.78,1096.94,1073.15,1092.54,709222222
2001-09-17,1092.54,1092.54,1037.46,1038.77,1294905556
2001-09-18,1038.77,1046.42,1029.25,1032.74,916894444
2001-09-19,1032.74,1038.91,984.62,1016.1,1178083333
2001-09-20,1016.1,1016.1,984.49,984.54,1113777778
2001-09-21,984.54,984.54,944.75,965.8,1287388889
2001-09-24,965.8,1008.44,965.8,1003.45,970333333
2001-09-25,1003.45,1017.14,998.33,1012.27,896555556
2001-09-26,1012.27,1020.29,1002.62,1007.04,843944444
2001-09-27,1007.04,1018.92,998.24,1018.61,815000000
2001-09-28,1018.61,1040.94,1018.61,1040.94,906388889
2001-10-01,1040.94,1040.94,1026.76,1038.55,653111111
2001-10-02,1038.55,1051.33,1034.47,1051.33,716555556
2001-10-03,1051.33,1075.38,1041.48,1072.28,917000000
2001-10-04,1072.28,1084.12,1067.82,1069.63,893944444
2001-10-05,1069.62,1072.35,1053.5,1071.38,723166667
2001-10-08,1071.37,1071.37,1056.88,1062.44,543888889
2001-10-09,1062.44,1063.37,1053.83,1056.75,682111111
2001-10-10,1056.75,1081.62,1052.76,1080.99,729111111
2001-10-11,1080.99,1099.16,1080.99,1097.43,946988889
2001-10-12,1097.43,1097.43,1072.15,1091.65,739666667
2001-10-15,1091.65,1091.65,1078.19,1089.98,569277778
2001-10-16,1089.98,1101.66,1087.13,1097.54,672500000
2001-10-17,1097.54,1107.12,1076.57,1077.09,806777778
2001-10-18,1077.09,1077.94,1064.54,1068.61,701611111
2001-10-19,1068.61,1075.52,1057.24,1073.48,719388889
2001-10-22,1073.48,1090.57,1070.79,1089.9,614277778
2001-10-23,1089.9,1098.99,1081.53,1084.78,731833333
2001-10-24,1084.78,1090.26,1079.98,1085.2,742333333
2001-10-25,1085.2,1100.09,1065.64,1100.09,758000000
2001-10-26,1100.09,1110.61,1094.24,1104.61,691388889
2001-10-29,1104.61,1104.61,1078.3,1078.3,614500000
2001-10-30,1078.3,1078.3,1053.61,1059.79,720777778
2001-10-31,1059.79,1074.79,1057.55,1059.78,751388889
2001-11-01,1059.78,1085.61,1054.31,1084.1,731888889
2001-11-02,1084.1,1089.63,1075.58,1087.2,623277778
2001-11-05,1087.2,1106.72,1087.2,1102.84,704277778
2001-11-06,1102.84,1119.73,1095.36,1118.86,753333333
2001-11-07,1118.86,1126.62,1112.98,1115.8,784055556
2001-11-08,1115.8,1135.75,1115.42,1118.54,843055556
2001-11-09,1118.54,1123.02,1111.13,1120.31,607666667
2001-11-12,1120.31,1121.71,1098.32,1118.33,550888889
2001-11-13,1118.33,1139.14,1118.33,1139.09,761166667
